,book_id,title,author,average_rating,genre,description,url,image_url
977,18864,The Rum Diary,Hunter S. Thompson,3.83,Fiction,"Begun in 1959 by a twenty-two-year-old Hunter S. Thompson, The Rum Diary is a tangled love story of jealousy, treachery, and violent alcoholic lust in the Caribbean boomtown that was San Juan, Puerto Rico, in the late 1950s. The narrator, freelance journalist Paul Kemp, irresistibly drawn to a sexy, mysterious woman, is soon thrust into a world where corruption and get-ric
Begun in 1959 by a twenty-two-year-old Hunter S. Thompson, The Rum Diary is a tangled love story of jealousy, treachery, and violent alcoholic lust in the Caribbean boomtown that was San Juan, Puerto Rico, in the late 1950s. The narrator, freelance journalist Paul Kemp, irresistibly drawn to a sexy, mysterious woman, is soon thrust into a world where corruption and get-rich-quick schemes rule and anything (including murder) is permissible.
...more",https://www.goodreads.com/book/show/18864.The_Rum_Diary,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430534762l/18864.jpg
978,19468216,Plague of Angels,John Patrick Kennedy,3.50,Fantasy,"Nyx is Queen of Hell and ruler of the Angels who were banished there – the Descended. And when the rest of the Angels are called home, Nyx finds herself stuck on the Earth with the Son of God. To her surprise, she learns that he is no happier than she. God's son thought he was sent down to judge humanity. Instead, he becomes a sacrifice for a cause he does not believe in –
Nyx is Queen of Hell and ruler of the Angels who were banished there – the Descended. And when the rest of the Angels are called home, Nyx finds herself stuck on the Earth with the Son of God. To her surprise, she learns that he is no happier than she. God's son thought he was sent down to judge humanity. Instead, he becomes a sacrifice for a cause he does not believe in – their redemption. After his mortal body dies, the Son of God makes Nyx an offer: a new paradise on Earth if she will help him destroy humanity. With two of her fellow Angels by her side, Nyx launches a thousand-year campaign of violence, sex, betrayal and intrigue to bring down God's people and have them worship her instead. From the back streets of Jerusalem to the palaces of Rome, from the temples of Egypt to the Pope's bedchamber, Nyx and her companions work to destroy the worshippers of God. But not all is as it seems. And the Son of God has bigger plans than any of them imagine...
...more",https://www.goodreads.com/book/show/19468216-plague-of-angels,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387059296l/19468216.jpg
979,58138733,Feeling Lucky,M.S.M. Barkawitz,4.32,Fiction,"Some characters and situations are fictitious. Others are only too real in this modern-day thriller set amid the chaos of a global epidemic and a cultural uprising that set the world ablaze. She's Lucky one day-Jackie the next. Actress or con artist? Avenging angel or gold-digger? Hunter or prey? Straight or lesbian? Black Lives Matter activist? Only she knows the truth. O
Some characters and situations are fictitious. Others are only too real in this modern-day thriller set amid the chaos of a global epidemic and a cultural uprising that set the world ablaze. She's Lucky one day-Jackie the next. Actress or con artist? Avenging angel or gold-digger? Hunter or prey? Straight or lesbian? Black Lives Matter activist? Only she knows the truth. Or does she? Controversial? No doubt. And all the while-the pandemic kills.
...more",https://www.goodreads.com/book/show/58138733-feeling-lucky,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1622432403l/58138733.jpg
980,1379961,People of the Book,Geraldine Brooks,4.00,Historical,"From the Pulitzer Prize–winning author of March, the journey of a rare illuminated manuscript through centuries of exile and warIn 1996, Hanna Heath, an Australian rare-book expert, is offered the job of a lifetime: analysis and conservation of the famed Sarajevo Haggadah, which has been rescued from Serb shelling during the Bosnian war. Priceless and beautiful, the book i
From the Pulitzer Prize–winning author of March, the journey of a rare illuminated manuscript through centuries of exile and warIn 1996, Hanna Heath, an Australian rare-book expert, is offered the job of a lifetime: analysis and conservation of the famed Sarajevo Haggadah, which has been rescued from Serb shelling during the Bosnian war. Priceless and beautiful, the book is one of the earliest Jewish volumes ever to be illuminated with images. When Hanna, a caustic loner with a passion for her work, discovers a series of tiny artifacts in its ancient binding—an insect wing fragment, wine stains, salt crystals, a white hair—she begins to unlock the book’s mysteries. The reader is ushered into an exquisitely detailed and atmospheric past, tracing the book’s journey from its salvation back to its creation. In Bosnia during World War II, a Muslim risks his life to protect it from the Nazis. In the hedonistic salons of fin-de-siècle Vienna, the book becomes a pawn in the struggle against the city’s rising anti-Semitism. In inquisition-era Venice, a Catholic priest saves it from burning. In Barcelona in 1492, the scribe who wrote the text sees his family destroyed by the agonies of enforced exile. And in Seville in 1480, the reason for the Haggadah’s extraordinary illuminations is finally disclosed. Hanna’s investigation unexpectedly plunges her into the intrigues of fine art forgers and ultra-nationalist fanatics. Her experiences will test her belief in herself and the man she has come to love. Inspired by a true story, People of the Book is at once a novel of sweeping historical grandeur and intimate emotional intensity, an ambitious, electrifying work by an acclaimed and beloved author.
...more",https://www.goodreads.com/book/show/1379961.People_of_the_Book,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442955497l/1379961._SY475_.jpg
981,16234584,The Drowned World,J.G. Ballard,3.54,Science Fiction,"First published in 1962, J.G. Ballard's mesmerizing and ferociously prescient novel imagines a terrifying future in which solar radiation and global warming have melted the polar ice caps and Triassic-era jungles have overrun a submerged and tropical London. Set during the year 2145, the novel follows biologist Dr. Robert Kerans and his team of scientists as they confront 
First published in 1962, J.G. Ballard's mesmerizing and ferociously prescient novel imagines a terrifying future in which solar radiation and global warming have melted the polar ice caps and Triassic-era jungles have overrun a submerged and tropical London. Set during the year 2145, the novel follows biologist Dr. Robert Kerans and his team of scientists as they confront a surreal cityscape populated by giant iguanas, albino alligators, and endless swarms of malarial insects. Nature has swallowed all but a few remnants of human civilization, and, slowly, Kerans and his companions are transformed—both physically and psychologically—by this prehistoric environment. Echoing Joseph Conrad's Heart of Darkness—complete with a mad white hunter and his hordes of native soldiers—this ""powerful and beautifully clear"" (Brian Aldiss) work becomes a thrilling adventure and a haunting examination of the effects of environmental collapse on the human mind.
...more",https://www.goodreads.com/book/show/16234584-the-drowned-world,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434118684l/16234584._SY475_.jpg
982,22284,Diary,Chuck Palahniuk,3.64,Fiction,"Misty Wilmot has had it. Once a promising young artist, she’s now stuck on an island ruined by tourism, drinking too much and working as a waitress in a hotel. Her husband, a contractor, is in a coma after a suicide attempt, but that doesn’t stop his clients from threatening Misty with lawsuits over a series of vile messages they’ve found on the walls of houses he remodele
Misty Wilmot has had it. Once a promising young artist, she’s now stuck on an island ruined by tourism, drinking too much and working as a waitress in a hotel. Her husband, a contractor, is in a coma after a suicide attempt, but that doesn’t stop his clients from threatening Misty with lawsuits over a series of vile messages they’ve found on the walls of houses he remodeled.Suddenly, though, Misty finds her artistic talent returning as she begins a period of compulsive painting. Inspired but confused by this burst of creativity, she soon finds herself a pawn in a larger conspiracy that threatens to cost hundreds of lives. What unfolds is a dark, hilarious story from America’s most inventive nihilist, and Palahniuk’s most impressive work to date.
...more",https://www.goodreads.com/book/show/22284.Diary,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388196823l/22284.jpg
983,33512,One Thousand White Women: The Journals of May Dodd,Jim Fergus,3.89,Historical,"One Thousand White Women is the story of May Dodd and a colorful assembly of pioneer women who, under the auspices of the U.S. government, travel to the western prairies in 1875 to intermarry among the Cheyenne Indians. The covert and controversial ""Brides for Indians"" program, launched by the administration of Ulysses S. Grant, is intended to help assimilate the Indians i
One Thousand White Women is the story of May Dodd and a colorful assembly of pioneer women who, under the auspices of the U.S. government, travel to the western prairies in 1875 to intermarry among the Cheyenne Indians. The covert and controversial ""Brides for Indians"" program, launched by the administration of Ulysses S. Grant, is intended to help assimilate the Indians into the white man's world. Toward that end May and her friends embark upon the adventure of their lifetime. Jim Fergus has so vividly depicted the American West that it is as if these diaries are a capsule in time.
...more",https://www.goodreads.com/book/show/33512.One_Thousand_White_Women,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389821957l/33512.jpg
984,56728,You Are Special,Max Lucado,4.41,Childrens,"Max was interested in helping children understand their value - not from the world's perspective, but from God's. Wemmicksville is a land created by Eli, the ""God"" figure of the story. He creates each Wemmick in Wemmicksville uniquely, each with its own look and personality. Each story and video is a new adventure with the citizens of Wemmicksville. Punchinello is the cent
Max was interested in helping children understand their value - not from the world's perspective, but from God's. Wemmicksville is a land created by Eli, the ""God"" figure of the story. He creates each Wemmick in Wemmicksville uniquely, each with its own look and personality. Each story and video is a new adventure with the citizens of Wemmicksville. Punchinello is the central character, along with his friends Lucia, Splint, and Chip. When Punchinello strays from Eli, he begins to have problems. Only when Punchinello stays close to Eli does he clearly see how to walk through his life in Wemmicksville. In this heartwarming tale, Eli helps Punchinello understand how special he is-no matter what other Wemmicks may think. Children will learn a vital lesson-regardless of how the world sees them, God loves each of them just as they are.
...more",https://www.goodreads.com/book/show/56728.You_Are_Special,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348346102l/56728.jpg
985,38820046,21 Lessons for the 21st Century,Yuval Noah Harari,4.16,Nonfiction,"In Sapiens, he explored our past. In Homo Deus, he looked to our future. Now, one of the most innovative thinkers on the planet turns to the present to make sense of today's most pressing issues.How do computers and robots change the meaning of being human? How do we deal with the epidemic of fake news? Are nations and religions still relevant? What should we teach our chi
In Sapiens, he explored our past. In Homo Deus, he looked to our future. Now, one of the most innovative thinkers on the planet turns to the present to make sense of today's most pressing issues.How do computers and robots change the meaning of being human? How do we deal with the epidemic of fake news? Are nations and religions still relevant? What should we teach our children?Yuval Noah Harari's 21 Lessons for the 21st Century is a probing and visionary investigation into today's most urgent issues as we move into the uncharted territory of the future. As technology advances faster than our understanding of it, hacking becomes a tactic of war, and the world feels more polarized than ever, Harari addresses the challenge of navigating life in the face of constant and disorienting change and raises the important questions we need to ask ourselves in order to survive.In twenty-one accessible chapters that are both provocative and profound, Harari builds on the ideas explored in his previous books, untangling political, technological, social, and existential issues and offering advice on how to prepare for a very different future from the world we now live in: How can we retain freedom of choice when Big Data is watching us? What will the future workforce look like, and how should we ready ourselves for it? How should we deal with the threat of terrorism? Why is liberal democracy in crisis?Harari's unique ability to make sense of where we have come from and where we are going has captured the imaginations of millions of readers. Here he invites us to consider values, meaning, and personal engagement in a world full of noise and uncertainty. When we are deluged with irrelevant information, clarity is power. Presenting complex contemporary challenges clearly and accessibly, 21 Lessons for the 21st Century is essential reading.
...more",https://www.goodreads.com/book/show/38820046-21-lessons-for-the-21st-century,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564577305l/38820046._SY475_.jpg
986,61663,Pale Blue Dot: A Vision of the Human Future in Space,Carl Sagan,4.28,Science,"Pulitzer Prize-winning author Carl Sagan traces our exploration of space and suggests that our very survival may depend on the wise use of other worlds. This stirring book reveals how scientific discovery has altered our perception of who we are and where we stand, and challenges us to weigh what we will do with that knowledge. Photos, many in color.",https://www.goodreads.com/book/show/61663.Pale_Blue_Dot,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500191671l/61663._SY475_.jpg
987,113205,Heart of a Dog,Mikhail Bulgakov,4.10,Fiction,"This satirical novel tells the story of the surgical transformation of a dog into a man, and is an obvious criticism of Soviet society, especially the new rich that arose after the Bolshevik revolution.",https://www.goodreads.com/book/show/113205.Heart_of_a_Dog,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457906509l/113205.jpg
988,45546,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,Stephen E. Ambrose,4.15,History,"'This was much more than a bunch of guys out on an exploring and collecting expedition. This was a military expedition into hostile territory'. In 1803 President Thomas Jefferson selected his personal secretary, Captain Meriwether Lewis, to lead a pioneering voyage across the Great Plains and into the Rockies. It was completely uncharted territory; a wild, vast land ruled 
'This was much more than a bunch of guys out on an exploring and collecting expedition. This was a military expedition into hostile territory'. In 1803 President Thomas Jefferson selected his personal secretary, Captain Meriwether Lewis, to lead a pioneering voyage across the Great Plains and into the Rockies. It was completely uncharted territory; a wild, vast land ruled by the Indians. Charismatic and brave, Lewis was the perfect choice and he experienced the savage North American continent before any other white man. UNDAUNTED COURAGE is the tale of a hero, but it is also a tragedy. Lewis may have received a hero's welcome on his return to Washington in 1806, but his discoveries did not match the president's fantasies of sweeping, fertile plains ripe for the taking. Feeling the expedition had been a failure, Lewis took to drink and piled up debts. Full of colourful characters - Jefferson, the president obsessed with conquering the west; William Clark, the rugged frontiersman; Sacagawea, the Indian girl who accompanied the expedition; Drouillard, the French-Indian hunter - this is one of the great adventure stories of all time and it shot to the top of the US bestseller charts. Drama, suspense, danger and diplomacy combine with romance and personal tragedy making UNDAUNTED COURAGE an outstanding work of scholarship and a thrilling adventure.
...more",https://www.goodreads.com/book/show/45546.Undaunted_Courage,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408925996l/45546.jpg
989,4982,The Sirens of Titan,Kurt Vonnegut Jr.,4.13,Science Fiction,"The Sirens of Titan is an outrageous romp through space, time, and morality. The richest, most depraved man on Earth, Malachi Constant, is offered a chance to take a space journey to distant worlds with a beautiful woman at his side. Of course there's a catch to the invitation—and a prophetic vision about the purpose of human life that only Vonnegut has the courage to tell
The Sirens of Titan is an outrageous romp through space, time, and morality. The richest, most depraved man on Earth, Malachi Constant, is offered a chance to take a space journey to distant worlds with a beautiful woman at his side. Of course there's a catch to the invitation—and a prophetic vision about the purpose of human life that only Vonnegut has the courage to tell.
...more",https://www.goodreads.com/book/show/4982.The_Sirens_of_Titan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419363185l/4982.jpg
990,74034,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,Neil Postman,4.12,Nonfiction,"Television has conditioned us to tolerate visually entertaining material measured out in spoonfuls of time, to the detriment of rational public discourse and reasoned public affairs. In this eloquent, persuasive book, Neil Postman alerts us to the real and present dangers of this state of affairs, and offers compelling suggestions as to how to withstand the media onslaught
Television has conditioned us to tolerate visually entertaining material measured out in spoonfuls of time, to the detriment of rational public discourse and reasoned public affairs. In this eloquent, persuasive book, Neil Postman alerts us to the real and present dangers of this state of affairs, and offers compelling suggestions as to how to withstand the media onslaught. Before we hand over politics, education, religion, and journalism to the show business demands of the television age, we must recognize the ways in which the media shape our lives and the ways we can, in turn, shape them to serve out highest goals.
...more",https://www.goodreads.com/book/show/74034.Amusing_Ourselves_to_Death,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1568871230l/74034.jpg
991,17184,The Invisible Man,H.G. Wells,3.65,Classics,"This masterpiece of science fiction is the fascinating story of Griffin, a scientist who creates a serum to render himself invisible, and his descent into madness that follows.",https://www.goodreads.com/book/show/17184.The_Invisible_Man,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630661776l/17184._SY475_.jpg
992,29090898,Resonance,Nelou Keramati,4.11,Fantasy,"Neve Knightly lives in an ordinary world. Where déjà vu is nothing more than a mind-trick. Where premonitions are dismissed as mere coincidence. Where no one thinks twice about the glitches in their reality.Neve Knightly is living a lie.But when her nightmare of a tragedy comes true the very next day, she can no longer seek solace in self-deception. The glossy enamel has b
Neve Knightly lives in an ordinary world. Where déjà vu is nothing more than a mind-trick. Where premonitions are dismissed as mere coincidence. Where no one thinks twice about the glitches in their reality.Neve Knightly is living a lie.But when her nightmare of a tragedy comes true the very next day, she can no longer seek solace in self-deception. The glossy enamel has been shattered, and she has caught a glimpse of what slithers just beneath the surface.She now has the opportunity to decipher the enigma that’s been haunting her since childhood. But her quest soon becomes deeply entangled with the last two people she could have ever imagined: the love of her life, Dylan, who mysteriously vanished three years ago, and his estranged best friend, Romer, who seems to be guarding a secret of his own.Romance, rancor, and redemption plummet as priorities, as their lives become riddled with peculiar happenings lying just outside the realm of science. And in search for salvation, they emerge at the brink of unveiling the best-kept secret in human history.
...more",https://www.goodreads.com/book/show/29090898-resonance,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460355943l/29090898._SY475_.jpg
993,5344,Hard Times,Charles Dickens,3.54,Classics,"""My satire is against those who see figures and averages, and nothing else,"" proclaimed Charles Dickens in explaining the theme of this classic novel. Published in 1854, the story concerns one Thomas Gradgrind, a ""fanatic of the demonstrable fact,"" who raises his children, Tom and Louisa, in a stifling and arid atmosphere of grim practicality.Without a moral compass to gui
""My satire is against those who see figures and averages, and nothing else,"" proclaimed Charles Dickens in explaining the theme of this classic novel. Published in 1854, the story concerns one Thomas Gradgrind, a ""fanatic of the demonstrable fact,"" who raises his children, Tom and Louisa, in a stifling and arid atmosphere of grim practicality.Without a moral compass to guide them, the children sink into lives of desperation and despair, played out against the grim background of Coketown, a wretched community shadowed by an industrial behemoth. Louisa falls into a loveless marriage with Josiah Bouderby, a vulgar banker, while the unscrupulous Tom, totally lacking in principle, becomes a thief who frames an innocent man for his crime. Witnessing the degradation and downfall of his children, Gradgrind realizes that his own misguided principles have ruined their lives.Considered Dickens' harshest indictment of mid-19th-century industrial practices and their dehumanizing effects, this novel offers a fascinating tapestry of Victorian life, filled with the richness of detail, brilliant characterization, and passionate social concern that typify the novelist's finest creations.Of Dickens' work, the eminent Victorian critic John Ruskin had this to say: ""He is entirely right in his main drift and purpose in every book he has written; and all of them, but especially Hard Times, should be studied with close and earnest care by persons interested in social questions.""
...more",https://www.goodreads.com/book/show/5344.Hard_Times,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631982866l/5344._SY475_.jpg
994,42899,Dark Lover,J.R. Ward,4.16,Romance,"(Black Dagger Brotherhood, #1)The only purebred vampire left on the planet and the leader of the Black Dagger Brotherhood, Wrath has a score to settle with the slayers who killed his parents centuries ago.But when his most trusted fighter is killed -- orphaning a half-breed daughter unaware of her heritage or her fate -- Wrath must put down his dagger and usher the beautif
(Black Dagger Brotherhood, #1)The only purebred vampire left on the planet and the leader of the Black Dagger Brotherhood, Wrath has a score to settle with the slayers who killed his parents centuries ago.But when his most trusted fighter is killed -- orphaning a half-breed daughter unaware of her heritage or her fate -- Wrath must put down his dagger and usher the beautiful female into another world.Racked by a restlessness in her body that wasn’t there before, Beth Randall is helpless against the dangerously sexy man who comes to her at night with shadows in his eyes. His tales of the Brotherhood and blood frighten her. Yet his touch ignites a dawning new hunger one that threatens to consume them both…
...more",https://www.goodreads.com/book/show/42899.Dark_Lover,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429676285l/42899.jpg
995,38359036,The Tattooist of Auschwitz,Heather   Morris,4.26,Historical,"In April 1942, Lale Sokolov, a Slovakian Jew, is forcibly transported to the concentration camps at Auschwitz-Birkenau. When his captors discover that he speaks several languages, he is put to work as a Tätowierer (the German word for tattooist), tasked with permanently marking his fellow prisoners.Imprisoned for more than two and a half years, Lale witnesses horrific atro
In April 1942, Lale Sokolov, a Slovakian Jew, is forcibly transported to the concentration camps at Auschwitz-Birkenau. When his captors discover that he speaks several languages, he is put to work as a Tätowierer (the German word for tattooist), tasked with permanently marking his fellow prisoners.Imprisoned for more than two and a half years, Lale witnesses horrific atrocities and barbarism—but also incredible acts of bravery and compassion. Risking his own life, he uses his privileged position to exchange jewels and money from murdered Jews for food to keep his fellow prisoners alive.One day in July 1942, Lale, prisoner 32407, comforts a trembling young woman waiting in line to have the number 34902 tattooed onto her arm. Her name is Gita, and in that first encounter, Lale vows to somehow survive the camp and marry her.A vivid, harrowing, and ultimately hopeful re-creation of Lale Sokolov's experiences as the man who tattooed the arms of thousands of prisoners with what would become one of the most potent symbols of the Holocaust, The Tattooist of Auschwitz is also a testament to the endurance of love and humanity under the darkest possible conditions.
...more",https://www.goodreads.com/book/show/38359036-the-tattooist-of-auschwitz,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525962117l/38359036.jpg
996,1911,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,3.68,Nonfiction,"When scholars write the history of the world twenty years from now, and they come to the chapter Y2K to March 2004 , what will they say was the most crucial development? The attacks on the World Trade Center on 9/11 and the Iraq war? Or the convergence of technology and events that allowed India, China, and so many other countries to become part of the global supply chain 
When scholars write the history of the world twenty years from now, and they come to the chapter Y2K to March 2004 , what will they say was the most crucial development? The attacks on the World Trade Center on 9/11 and the Iraq war? Or the convergence of technology and events that allowed India, China, and so many other countries to become part of the global supply chain for services and manufacturing, creating an explosion of wealth in the middle classes of the world's two biggest nations, giving them a huge new stake in the success of globalisation? And with this flattening' of the globe, which requires us to run faster in order to stay in one place, has the world got too small and too fast for human beings and their political systems to adjust in a stable manner?In this brilliant new book, the award-winning New York Times columnist Thomas Friedman demystifies the brave new world for readers, allowing them to make sense of the often bewildering global scene unfolding before their eyes. With his inimitable ability to translate complex foreign policy and economic issues, Friedman explains how the flattening of the world happened at the dawn of the 21st century; what it means to countries, companies, communities and individuals; and how governments and societies can, and must, adapt.
...more",https://www.goodreads.com/book/show/1911.The_World_Is_Flat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442191453l/1911._SY475_.jpg
997,270730,Crank,Ellen Hopkins,4.14,Young Adult,"In Crank, Ellen Hopkins chronicles the turbulent and often disturbing relationship between Kristina, a character based on her own daughter, and the ""monster,"" the highly addictive drug crystal meth, or ""crank."" Kristina is introduced to the drug while visiting her largely absent and ne'er-do-well father. While under the influence of the monster, Kristina discovers her sexy
In Crank, Ellen Hopkins chronicles the turbulent and often disturbing relationship between Kristina, a character based on her own daughter, and the ""monster,"" the highly addictive drug crystal meth, or ""crank."" Kristina is introduced to the drug while visiting her largely absent and ne'er-do-well father. While under the influence of the monster, Kristina discovers her sexy alter-ego, Bree: ""there is no perfect daughter, / no gifted high school junior, / no Kristina Georgia Snow. / There is only Bree."" Bree will do all the things good girl Kristina won't, including attracting the attention of dangerous boys who can provide her with a steady flow of crank.
...more",https://www.goodreads.com/book/show/270730.Crank,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388192181l/270730.jpg
998,1427,The Zahir,Paulo Coelho,3.58,Fiction,"The narrator of  The Zahir  is a bestselling novelist who lives in Paris and enjoys all the privileges money and celebrity bring. His wife of ten years, Esther, is a war correspondent who has disappeared along with a friend, Mikhail, who may or may not be her lover.Was Esther kidnapped, murdered, or did she simply escape a marriage that left her unfulfilled? The narrator d
The narrator of  The Zahir  is a bestselling novelist who lives in Paris and enjoys all the privileges money and celebrity bring. His wife of ten years, Esther, is a war correspondent who has disappeared along with a friend, Mikhail, who may or may not be her lover.Was Esther kidnapped, murdered, or did she simply escape a marriage that left her unfulfilled? The narrator doesn’t have any answers, but he has plenty of questions of his own. Then one day Mikhail finds the narrator and promises to reunite him with his wife. In his attempt to recapture a lost love, the narrator discovers something unexpected about himself.
...more",https://www.goodreads.com/book/show/1427.The_Zahir,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493044059l/1427.jpg
999,93101,The Arabian Nights,Anonymous,4.02,Classics,"This volume reproduces the 1932 Modern Library edition, for which Bennett A. Cerf chose the most famous and representative stories from Sir Richard F. Burton's multivolume translation, and includes Burton's extensive and acclaimed explanatory notes. The tales of told by Shahrazad over a thousand and one nights to delay her execution by the vengeful King Shahriyar have beco
This volume reproduces the 1932 Modern Library edition, for which Bennett A. Cerf chose the most famous and representative stories from Sir Richard F. Burton's multivolume translation, and includes Burton's extensive and acclaimed explanatory notes. The tales of told by Shahrazad over a thousand and one nights to delay her execution by the vengeful King Shahriyar have become among the most popular in both Eastern and Western literature, as recounted by Sir Francis Burton. From the epic adventures of ""Aladdin and the Enchanted Lamp"" to the farcical ""Young Woman and her Five Lovers"" and the social criticism of ""The Tale of the Hunchback"", the stories depict a fabulous world of all-powerful sorcerers, jinns imprisoned in bottles and enchanting princesses. But despite their imaginative extravagance, the Tales are anchored to everyday life by their realism, providing a full and intimate record of medieval Islam.'
...more",https://www.goodreads.com/book/show/93101.The_Arabian_Nights,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617241455l/93101._SY475_.jpg
1000,6447501,Explosion in Paris,Linda Masemore Pirrung,3.49,Romance,"""Explosion in Paris"" is the story of one woman's determination to better her life because she has finally found the man of her dreams! By refusing to accept her husband's death sentence assessment of her soul, Angela Briann Scott is challenging herself to reach beyond her limits. This is especially true since her accidental meeting with the devastatingly handsome Ross Leig
""Explosion in Paris"" is the story of one woman's determination to better her life because she has finally found the man of her dreams! By refusing to accept her husband's death sentence assessment of her soul, Angela Briann Scott is challenging herself to reach beyond her limits. This is especially true since her accidental meeting with the devastatingly handsome Ross Leigh Stafford. He's a man of high principles, irreproachable character, unsinkable spirit, and unwavering compassion, all the qualities that her husband, Mitch, is seriously lacking. Angie's adopted country of France glows with charm and beauty through her eyes. By reinventing herself to save her life, she discovers her true essence and she develops a strong sense of self-worth. Her impressive success and enduring strength tell a story that will keep readers engrossed to the very end!
...more",https://www.goodreads.com/book/show/6447501-explosion-in-paris,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347404282l/6447501.jpg
1001,368593,The 4-Hour Workweek,Timothy Ferriss,3.91,Business,"What do you do? Tim Ferriss has trouble answering the question. Depending on when you ask this controversial Princeton University guest lecturer, he might answer: ""I race motorcycles in Europe."" ""I ski in the Andes."" ""I scuba dive in Panama."" ""I dance tango in Buenos Aires."" He has spent more than five years learning the secrets of the New Rich, a fast-growing subculture w
What do you do? Tim Ferriss has trouble answering the question. Depending on when you ask this controversial Princeton University guest lecturer, he might answer: ""I race motorcycles in Europe."" ""I ski in the Andes."" ""I scuba dive in Panama."" ""I dance tango in Buenos Aires."" He has spent more than five years learning the secrets of the New Rich, a fast-growing subculture who has abandoned the ""deferred-life plan"" and instead mastered the new currencies-time and mobility-to create luxury lifestyles in the here and now. Whether you are an overworked employee or an entrepreneur trapped in your own business, this book is the compass for a new and revolutionary world.Join Tim Ferriss as he teaches you:- How to outsource your life to overseas virtual assistants for $5 per hour and do whatever you want?- How blue-chip escape artists travel the world without quitting their jobs?- How to eliminate 50% of your work in 48 hours using the principles of a forgotten Italian economist?- How to trade a long-haul career for short work bursts and freuent ""mini-retirements""?- What the crucial difference is between absolute and relative income?- How to train your boss to value performance over presence, or kill your job (or company) if it's beyond repair?- What automated cash-flow ""muses"" are and how to create one in 2 to 4 weeks?- How to cultivate selective ignorance-and create time-with a low-information diet?- What the management secrets of Remote Control CEOs are?- How to get free housing worldwide and airfare at 50-80% off?- How to fill the void and create a meaningful life after removing work and the office
...more",https://www.goodreads.com/book/show/368593.The_4_Hour_Workweek,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442957271l/368593._SY475_.jpg
1002,6567017,"Will Grayson, Will Grayson",John Green,3.74,Young Adult,"Will Grayson meets Will Grayson. One cold night, in a most unlikely corner of Chicago, two strangers are about to cross paths. From that moment on, their world will collide and lives intertwine.It's not that far from Evanston to Naperville, but Chicago suburbanites Will Grayson and Will Grayson might as well live on different planets. When fate delivers them both to the sa
Will Grayson meets Will Grayson. One cold night, in a most unlikely corner of Chicago, two strangers are about to cross paths. From that moment on, their world will collide and lives intertwine.It's not that far from Evanston to Naperville, but Chicago suburbanites Will Grayson and Will Grayson might as well live on different planets. When fate delivers them both to the same surprising crossroads, the Will Graysons find their lives overlapping and hurtling in new and unexpected directions. With a push from friends new and old - including the massive, and massively fabulous, Tiny Cooper, offensive lineman and musical theater auteur extraordinaire - Will and Will begin building toward respective romantic turns-of-heart and the epic production of history's most awesome high school musical.
...more",https://www.goodreads.com/book/show/6567017-will-grayson-will-grayson,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368393890l/6567017._SY475_.jpg
